Num_Acc,date,lat,long,age,grav,sexe,atm,lum,dep,larrout,hour
201400007069,2014-08-27,46.67156,4.60262,7,3,1,1.0,1,71,50.0,17
201400007178,2014-08-11,47.99968,3.72068,60,3,1,1.0,1,89,68.0,11
201400007190,2014-08-30,47.72426,3.75154,34,1,1,1.0,1,89,58.0,13
201400007190,2014-08-30,47.72426,3.75154,64,4,2,1.0,1,89,58.0,13
201400007202,2014-01-21,47.50226,3.98423,51,3,1,1.0,3,89,68.0,7
201400007207,2014-08-28,47.49677,3.95398,75,3,1,1.0,1,89,68.0,10
201400007221,2014-07-26,47.961,3.52634,25,3,1,1.0,1,89,73.0,20
201400007228,2014-09-27,48.21257,3.35713,14,3,1,1.0,1,89,55.0,18
201400007229,2014-10-23,48.14667,3.28162,54,3,1,1.0,3,89,70.0,21
201400007234,2014-01-04,48.15765,3.09756,28,2,2,2.0,3,89,50.0,18
201400007274,2014-04-04,47.03793,5.78507,72,3,2,1.0,1,25,40.0,13
201400007280,2014-09-05,47.192,5.95,15,4,1,1.0,1,25,65.0,18
201400007291,2014-07-18,47.545,6.723,54,3,1,1.0,1,25,60.0,18
201400007310,2014-08-02,47.31717,6.81152,42,3,1,9.0,1,25,70.0,13
201400007319,2014-06-03,47.394,6.502,66,4,1,1.0,1,25,60.0,16
201400007523,2014-10-17,47.68,6.529,76,3,1,1.0,1,70,71.0,13
201400007895,2014-04-14,43.74075,5.96759,72,2,1,7.0,1,04,46.0,15
201400007953,2014-08-19,44.68411,6.32802,13,3,1,1.0,1,05,59.0,10
201400007953,2014-08-19,44.68411,6.32802,15,4,1,1.0,1,05,59.0,10
201400007973,2014-09-01,44.53167,6.43918,53,3,1,1.0,1,05,100.0,15
201400008037,2014-09-21,43.702,7.117,50,2,1,1.0,1,06,60.0,11
201400008223,2014-01-02,43.351,6.675,26,3,2,2.0,1,83,70.0,15
201400008241,2014-06-16,43.23663,6.64978,47,3,1,1.0,1,83,80.0,16
201400008280,2014-03-07,43.17973,5.69789,14,4,1,1.0,1,83,70.0,15
201400008530,2014-07-24,43.28579,3.27665,29,3,2,1.0,3,34,69.0,22
201400008530,2014-07-24,43.28579,3.27665,32,2,1,1.0,3,34,69.0,22
201400008557,2014-07-23,43.44007,3.62598,77,2,1,1.0,1,34,81.0,15
201400008576,2014-11-18,43.005,2.565,63,3,1,1.0,1,11,91.0,15
201400008600,2014-02-11,43.198,2.12,31,3,1,1.0,1,11,82.0,13
201400008642,2014-01-31,43.19152,3.12736,67,4,1,1.0,1,11,29.0,15
201400008646,2014-04-02,43.23365,3.05404,74,3,1,8.0,1,11,37.0,8
201400008648,2014-05-02,43.23903,3.12455,10,3,1,1.0,1,11,45.0,17
201400008690,2014-07-15,43.52825,4.14937,57,3,1,1.0,2,30,70.0,7
201400008695,2014-08-25,43.58264,4.20748,65,3,1,1.0,1,30,71.0,11
201400008705,2014-05-16,43.7821,4.20502,65,3,1,1.0,1,30,72.0,14
201400008713,2014-03-28,43.86624,4.44436,58,3,1,1.0,1,30,60.0,10
201400008720,2014-09-26,43.86075,4.44499,82,3,1,1.0,1,30,80.0,8
201400008735,2014-06-29,43.65032,4.25221,18,4,2,1.0,1,30,46.0,15
201400008766,2014-05-09,44.153,4.05844,59,3,1,1.0,1,30,71.0,17
201400008793,2014-08-28,44.42896,4.02144,68,3,1,1.0,1,30,50.0,11
201400008807,2014-06-05,44.29937,4.3425,83,3,1,1.0,1,30,93.0,14
201400008833,2014-01-15,44.23907,4.64873,15,3,1,1.0,3,30,36.0,7
201400008838,2014-09-04,44.27215,4.41971,60,2,1,1.0,1,30,50.0,11
201400008875,2014-06-08,43.95294,3.64474,47,4,1,1.0,1,30,32.0,19
201400008888,2014-05-03,43.8852,4.02137,66,3,1,1.0,1,30,50.0,9
201400008888,2014-05-03,43.8852,4.02137,65,3,1,1.0,1,30,50.0,9
201400009001,2014-06-18,41.84216,8.76785,30,3,2,1.0,1,2A,78.0,10
201400009015,2014-04-23,42.355,8.645,30,3,1,1.0,1,2A,80.0,16
201400009055,2014-06-03,41.69797,8.90308,75,2,1,1.0,1,2A,80.0,8
201400009143,2014-07-30,44.89616,6.63298,39,3,2,1.0,1,05,137.0,11
201400009207,2014-08-01,48.894,1.608,75,2,1,1.0,1,78,37.0,9
201400009222,2014-03-31,48.784,1.814,33,4,1,1.0,1,78,60.0,10
201400009223,2014-04-09,48.742,1.887,71,2,1,1.0,1,78,47.0,9
201400009280,2014-06-18,48.479,2.304,65,2,1,1.0,1,91,71.0,15
201400009284,2014-08-02,48.571,2.031,69,3,1,1.0,1,91,62.0,10
201400009435,2014-06-24,48.54,2.941,27,3,1,1.0,1,77,63.0,19
201400009498,2014-01-02,47.86543,2.21875,84,3,2,1.0,1,45,60.0,11
201400009503,2014-09-14,47.89187,2.23858,58,3,2,1.0,1,45,60.0,12
201400009510,2014-02-24,47.82574,1.76269,17,4,2,1.0,1,45,65.0,17
201400009512,2014-07-03,47.85799,1.77532,66,3,2,1.0,1,45,33.0,18
201400009513,2014-10-01,47.72278,1.9354,49,3,1,1.0,3,45,40.0,20
201400009528,2014-09-14,47.87039,2.12588,28,3,2,7.0,1,45,60.0,9
201400009561,2014-04-16,47.6947,2.28243,87,3,1,1.0,1,45,70.0,14
201400009622,2014-10-16,46.99563,2.25801,58,4,1,3.0,4,18,55.0,19
201400009672,2014-10-06,48.416,1.801,32,3,1,1.0,3,28,60.0,20
201400009696,2014-09-12,48.07621,1.32938,11,3,1,1.0,1,28,60.0,18
201400009709,2014-11-15,48.178,1.47,4,3,2,1.0,1,28,39.0,14
201400009709,2014-11-15,48.178,1.47,37,3,2,1.0,1,28,39.0,14
201400009723,2014-09-10,48.70085,1.43595,13,3,1,1.0,1,28,50.0,20
201400009730,2014-07-04,48.83287,1.4199,14,3,1,1.0,1,28,65.0,14
201400009756,2014-04-15,48.46055,1.00307,83,2,1,7.0,1,28,70.0,17
201400009770,2014-10-01,46.8173,1.59882,77,2,1,1.0,1,36,57.0,11
201400009775,2014-06-13,47.1343,1.50145,72,4,1,1.0,1,36,50.0,16
201400009813,2014-05-11,46.9936,1.91782,65,2,2,2.0,1,36,43.0,11
201400009938,2014-07-26,47.659,1.503,52,1,1,1.0,1,41,29.0,12
201400009938,2014-07-26,47.659,1.503,57,3,2,1.0,1,41,29.0,12
201400009975,2014-10-31,47.99521,-3.89036,39,3,1,1.0,3,29,70.0,18
201400011881,2014-07-04,48.11521,-0.96009,80,3,2,1.0,1,53,60.0,14
201400012032,2014-11-09,49.7445,4.71466,22,3,1,3.0,5,08,92.0,22
201400012117,2014-10-28,43.53011,1.52059,21,3,1,1.0,1,31,80.0,12
201400012124,2014-02-19,45.2753,5.0413,62,2,1,1.0,1,26,33.0,14
201400012244,2014-08-22,45.15931,5.69603,66,3,1,1.0,1,38,85.0,10
201400012252,2014-06-29,45.0783,6.05053,53,2,1,1.0,1,38,82.0,19
201400012255,2014-08-10,45.208,6.071,51,3,1,1.0,1,38,50.0,11
201400012471,2014-01-08,48.656,2.45,12,4,1,1.0,5,91,54.0,7
201400012557,2014-03-14,45.26292,5.84226,20,4,1,1.0,1,38,59.0,16
201400012562,2014-09-07,45.27071,5.84116,55,2,1,1.0,1,38,61.0,11
201400012638,2014-10-02,45.46678,4.16479,50,4,1,1.0,1,42,42.0,17
201400012681,2014-05-20,45.843,4.834,22,3,1,1.0,1,69,70.0,14
201400012681,2014-05-20,45.843,4.834,22,3,1,1.0,1,69,70.0,14
201400012721,2014-05-16,43.762,3.521,52,4,2,1.0,1,34,70.0,9
201400012724,2014-01-15,46.3359,5.12671,32,3,1,1.0,1,01,30.0,11
201400012768,2014-09-30,48.15024,-1.73044,43,3,1,5.0,3,35,76.0,7
201400012805,2014-08-12,43.899,3.497,51,4,1,1.0,1,34,79.0,18
201400012830,2014-08-08,44.92671,6.69707,66,3,1,1.0,1,05,66.0,10
201400012941,2014-03-22,48.61,7.687,74,4,2,1.0,1,67,70.0,13
201400013032,2014-01-23,43.19961,2.35274,42,4,1,1.0,2,11,30.0,7
201400013062,2014-04-14,43.19729,2.35789,71,4,1,1.0,1,11,60.0,7
201400013071,2014-04-30,43.2134,2.30403,47,3,1,1.0,1,11,90.0,15
201400013086,2014-05-28,43.21324,2.34506,31,4,1,1.0,3,11,60.0,1
201400013098,2014-07-01,43.21498,2.34102,75,4,1,1.0,1,11,50.0,11
201400013119,2014-08-29,43.20645,2.33471,80,4,1,1.0,1,11,60.0,9
201400013369,2014-02-16,44.3452,2.58002,68,4,1,1.0,1,12,66.0,11
201400013545,2014-09-22,43.67497,4.62501,29,3,1,1.0,1,13,41.0,8
201400013547,2014-09-26,43.67812,4.62684,39,1,1,1.0,1,13,50.0,17
201400013561,2014-12-01,43.6712,4.6331,29,4,2,2.0,1,13,76.0,13
201400013565,2014-01-03,43.28634,5.58729,77,4,1,1.0,1,13,54.0,14
201400013566,2014-01-06,43.28481,5.59198,40,3,1,1.0,1,13,74.0,7
201400013591,2014-03-05,43.30872,5.6081,77,4,1,1.0,1,13,90.0,15
201400013732,2014-05-04,43.19071,5.64089,67,3,1,1.0,1,13,39.0,14
201400013734,2014-05-28,43.18739,5.62017,25,3,1,7.0,1,13,39.0,19
201400013744,2014-08-26,43.19191,5.60472,46,3,2,7.0,1,13,77.0,18
201400014044,2014-01-28,43.35113,5.47181,52,3,1,2.0,5,13,30.0,18
201400016367,2014-04-21,43.83694,4.72565,16,4,1,1.0,1,13,61.0,16
201400016409,2014-09-09,43.80271,4.66294,69,4,1,1.0,1,13,70.0,16
201400016504,2014-03-29,43.46533,5.35358,59,4,1,1.0,1,13,60.0,10
201400016598,2014-09-08,43.44005,5.36179,66,4,1,1.0,1,13,60.0,11
201400016617,2014-10-07,43.43974,5.24261,19,3,1,1.0,1,13,25.0,12
201400016761,2014-08-07,44.6691,0.46533,51,3,1,1.0,1,24,43.0,20
201400016768,2014-05-17,47.81015,7.2405,32,3,2,1.0,1,68,67.0,15
201400016811,2014-04-22,49.2062,-0.35207,27,4,2,1.0,1,14,70.0,8
201400016817,2014-05-12,49.1937,-0.34792,53,4,1,1.0,1,14,70.0,17
201400016836,2014-08-09,49.2016,-0.30211,53,3,1,1.0,5,14,70.0,5
201400016839,2014-08-14,49.1927,-0.35975,24,3,1,1.0,5,14,70.0,5
201400016847,2014-09-16,49.1838,-0.35992,23,3,1,1.0,5,14,70.0,23
201400016847,2014-09-16,49.1838,-0.35992,23,1,1,1.0,5,14,70.0,23
201400016848,2014-09-13,49.2062,-0.37662,43,3,1,1.0,1,14,70.0,18
201400016850,2014-09-29,49.2043,-0.29422,8,3,1,1.0,5,14,70.0,19
201400016853,2014-10-03,49.185,-0.36267,21,1,2,1.0,1,14,100.0,17
201400016858,2014-10-09,49.1923,-0.2634,66,4,2,1.0,1,14,35.0,16
201400016886,2014-01-04,49.2847,-0.10243,26,3,2,8.0,1,14,104.0,12
201400016889,2014-01-23,49.2789,-0.09514,12,4,1,1.0,1,14,70.0,13
201400016892,2014-05-05,49.2852,-0.10889,26,4,2,1.0,1,14,30.0,13
201400016895,2014-08-04,49.2875,-0.12344,35,4,2,2.0,1,14,60.0,13
201400016896,2014-08-12,49.2868,-0.11729,18,4,2,1.0,1,14,80.0,11
201400016905,2014-02-25,43.76184,4.52514,47,3,2,2.0,1,30,72.0,11
201400016952,2014-08-17,49.7225,4.98872,69,3,1,1.0,1,08,32.0,10
201400016969,2014-08-11,47.92583,5.69633,51,3,1,1.0,1,52,45.0,11
201400016987,2014-06-23,49.4112,0.2589,46,4,2,1.0,1,14,77.0,16
201400016994,2014-10-13,49.4232,0.23178,15,3,1,1.0,5,14,60.0,19
201400017152,2014-01-18,48.464,0.513,15,3,1,1.0,3,27,40.0,18
201400017166,2014-04-15,49.044,0.463,52,3,2,1.0,1,27,7.0,18
201400017170,2014-07-10,48.564,0.395,10,3,1,1.0,1,27,5.0,10
201400017189,2014-10-18,49.213,0.511,69,3,1,1.0,1,27,61.0,15
201400017245,2014-10-26,44.34209,-1.02379,34,3,1,1.0,1,40,80.0,10
201400017245,2014-10-26,44.34209,-1.02379,35,4,1,1.0,1,40,80.0,10
201400017271,2014-08-18,48.30423,-0.63932,5,3,1,1.0,1,53,75.0,17
201400017272,2014-03-11,48.41332,-0.82828,50,3,1,1.0,1,53,80.0,17
201400017313,2014-03-09,45.74247,0.13136,54,2,1,1.0,1,16,41.0,15
201400017313,2014-03-09,45.74247,0.13136,54,3,2,1.0,1,16,41.0,15
201400017317,2014-04-18,45.02249,0.19236,51,3,2,1.0,1,16,56.0,11
201400017319,2014-06-15,46.9417,1.31575,14,3,2,1.0,1,36,35.0,16
201400017365,2014-05-04,48.51232,3.68342,68,3,1,7.0,1,10,68.0,9
201400017378,2014-03-16,45.0386,3.97007,48,3,1,1.0,1,43,48.0,14
201400017474,2014-06-22,45.5579,5.789,58,3,2,1.0,1,73,60.0,10
201400017482,2014-06-22,45.7945,6.4844,26,2,1,1.0,1,73,59.0,11
201400017648,2014-08-13,49.0815,-1.03304,10,3,1,1.0,1,50,46.0,14
201400017697,2014-07-14,44.5303,6.32206,15,3,1,1.0,1,05,125.0,16
201400017704,2014-10-10,49.2427,-0.87284,18,4,2,1.0,2,14,65.0,7
201400017707,2014-01-22,49.2937,-0.64819,8,3,1,1.0,4,14,8.0,18
201400017747,2014-07-15,49.062,0.10615,79,4,1,1.0,1,14,51.0,15
201400017751,2014-02-09,48.8447,-0.9134,25,4,1,8.0,1,14,61.0,17
201400017779,2014-05-24,48.027,0.335,48,3,2,1.0,2,72,70.0,5
201400018141,2014-07-16,47.84085,-4.28358,50,3,2,1.0,1,29,70.0,18
201400018144,2014-12-20,47.83454,-4.18899,65,4,1,1.0,1,29,60.0,16
201400018195,2014-11-08,48.0124,-2.08576,31,2,2,3.0,3,35,63.0,18
201400018206,2014-07-04,48.67857,-1.86067,64,3,2,1.0,1,35,53.0,10
201400018268,2014-12-18,47.14869,6.33235,52,3,1,2.0,2,25,85.0,7
201400018272,2014-09-06,47.421,6.893,64,3,1,1.0,1,25,51.0,15
201400018306,2014-09-21,48.60888,-2.82264,44,2,1,1.0,2,22,30.0,20
201400018355,2014-11-27,48.51426,-1.94722,64,3,1,1.0,1,22,56.0,10
201400018356,2014-12-26,48.41118,-2.08248,14,3,2,2.0,1,22,66.0,12
201400018360,2014-05-05,48.44682,-3.35688,62,3,1,1.0,1,22,41.0,9
201400018376,2014-04-25,48.69005,-3.44546,53,2,1,1.0,1,22,72.0,16
201400018595,2014-08-02,44.319,2.535,11,3,1,1.0,1,12,50.0,17
201400018618,2014-03-02,47.41415,-0.3474,76,3,1,1.0,1,49,57.0,12
201400018625,2014-12-29,47.44762,-0.40962,56,4,2,7.0,1,49,58.0,14
201400018633,2014-08-20,47.38033,0.08685,64,3,1,7.0,1,49,47.0,10
201400018667,2014-07-11,48.70189,0.29022,11,2,2,1.0,1,61,53.0,14
201400018707,2014-10-17,50.00796,1.43794,10,2,1,1.0,1,76,43.0,18
201400018816,2014-08-03,46.59527,4.05364,68,3,1,1.0,1,71,62.0,9
201400018829,2014-03-10,43.411,-0.715,84,2,2,1.0,1,64,66.0,14
201400018904,2014-10-31,49.88882,1.71836,54,4,1,1.0,5,80,60.0,5
201400018935,2014-11-25,50.06625,1.77414,16,3,1,2.0,3,80,33.0,17
201400018957,2014-09-13,50.12762,1.73898,35,3,2,1.0,1,80,60.0,11
201400019250,2014-11-09,47.48492,-3.11724,59,1,1,1.0,1,56,59.0,12
201400019318,2014-09-11,44.9697,1.82574,77,3,1,1.0,1,19,64.0,14
201400019408,2014-03-25,48.15524,-1.62533,66,3,1,1.0,1,35,90.0,12
201400019412,2014-07-08,48.18966,-1.67136,79,3,2,2.0,1,35,55.0,14
201400019418,2014-03-28,43.53279,1.35449,12,4,2,1.0,1,31,70.0,16
201400019542,2014-07-24,45.65654,0.14381,15,4,1,1.0,1,16,66.0,20
201400019570,2014-11-11,45.64879,0.17432,15,4,1,1.0,1,16,46.0,11
201400019595,2014-08-30,45.69595,-0.33302,41,3,2,1.0,1,16,61.0,18
201400019617,2014-01-07,45.94161,-0.96867,64,4,2,1.0,1,17,50.0,9
201400019627,2014-02-10,45.947,-0.98842,47,4,1,2.0,1,17,55.0,16
201400019646,2014-06-27,45.94196,-0.96265,29,4,2,1.0,1,17,55.0,10
201400019657,2014-08-07,45.95068,-0.93206,53,4,1,1.0,1,17,40.0,10
201400019670,2014-10-13,45.9552,-0.97055,48,4,1,1.0,1,17,60.0,14
201400019673,2014-11-05,45.97103,-0.91837,62,4,1,1.0,1,17,60.0,11
201400019952,2014-04-15,45.73767,-0.64703,20,3,1,1.0,1,17,60.0,14
201400019953,2014-04-18,45.74978,-0.66808,51,4,2,1.0,1,17,60.0,16
201400019954,2014-04-25,45.74468,-0.62735,87,4,1,1.0,1,17,60.0,17
201400019964,2014-06-27,45.74391,-0.64718,48,4,2,1.0,1,17,60.0,15
201400020093,2014-10-03,43.205,6.043,67,2,1,1.0,1,83,63.0,12
201400020107,2014-09-27,44.493,0.13,42,3,1,1.0,1,47,65.0,18
201400020180,2014-04-09,47.08629,2.39903,27,4,1,1.0,1,18,100.0,13
201400020248,2014-09-10,47.08891,2.39325,17,4,2,1.0,1,18,30.0,19
201400020402,2014-01-10,47.20156,2.07749,31,3,1,1.0,1,18,5.0,10
201400020437,2014-11-12,47.231,2.08136,51,2,2,1.0,1,18,65.0,15
201400020468,2014-01-12,43.29986,0.15502,10,3,1,1.0,1,65,430.0,16
201400020562,2014-07-02,45.1606,1.50331,69,2,1,1.0,1,19,152.0,15
201400020657,2014-03-12,45.2625,1.76101,18,3,1,1.0,1,19,82.0,13
201400020671,2014-07-15,45.5558,2.31195,7,3,2,1.0,1,19,67.0,19
201400020674,2014-07-31,45.56223,2.30032,65,3,1,1.0,1,19,83.0,17
201400020678,2014-04-09,47.79846,7.3792,25,3,2,1.0,1,68,61.0,16
201400020855,2014-02-21,48.47796,-2.71159,31,3,2,1.0,2,22,86.0,19
201400020860,2014-03-04,48.53327,-2.75959,57,4,2,1.0,1,22,70.0,10
201400020864,2014-03-07,48.46268,-2.78544,54,4,2,1.0,1,22,32.0,14
201400020887,2014-04-26,48.50625,-2.76118,39,4,1,1.0,1,22,67.0,15
201400020901,2014-05-18,48.48792,-2.79489,56,4,2,1.0,1,22,70.0,10
201400020907,2014-05-26,48.52941,-2.7534,14,3,1,1.0,1,22,55.0,18
201400020911,2014-06-06,48.49694,-2.74709,67,4,2,1.0,1,22,70.0,15
201400020922,2014-06-26,48.48588,-2.78921,65,4,1,1.0,1,22,60.0,13
201400020934,2014-07-21,48.49587,-2.73608,44,3,2,1.0,1,22,65.0,10
201400020944,2014-08-15,48.48322,-2.75005,70,3,1,1.0,1,22,50.0,8
201400020964,2014-09-18,48.51943,-2.73646,21,1,1,1.0,1,22,60.0,15
201400020966,2014-09-24,48.4992,-2.75504,55,4,1,1.0,5,22,85.0,7
201400020984,2014-10-14,48.50567,-2.74504,61,4,1,1.0,1,22,80.0,12
201400020996,2014-11-06,48.50313,-2.7196,69,4,2,1.0,1,22,58.0,9
201400021010,2014-11-28,48.49669,-2.72469,35,4,2,1.0,1,22,500.0,17
201400021023,2014-12-13,48.5188,-2.76471,69,2,2,1.0,1,22,60.0,14
201400021048,2014-02-24,44.8591,0.48485,76,3,1,1.0,1,24,60.0,8
201400021051,2014-04-03,44.8529,0.507,53,2,2,2.0,1,24,70.0,8
201400021074,2014-06-02,45.1888,0.74054,64,4,1,1.0,1,24,120.0,12
201400021079,2014-09-11,45.1796,0.71535,86,3,2,1.0,1,24,100.0,10
201400021252,2014-09-26,47.51515,6.82986,11,3,1,1.0,1,25,60.0,12
201400021322,2014-06-11,50.4077,1.64025,76,3,2,1.0,1,62,75.0,11
201400021371,2014-06-03,44.5555,4.7211,61,3,1,1.0,1,26,37.0,18
201400021408,2014-03-29,45.0451,5.0446,66,3,1,1.0,1,26,40.0,11
201400021413,2014-04-14,45.0433,5.0291,64,4,2,1.0,1,26,70.0,11
201400021430,2014-06-19,45.0486,5.0487,12,4,1,1.0,1,26,60.0,17
201400021451,2014-09-30,45.0453,5.062,62,4,2,1.0,1,26,50.0,11
201400021452,2014-10-01,45.0453,5.062,62,4,2,1.0,1,26,50.0,11
201400021473,2014-12-10,45.0427,5.058,16,4,1,1.0,2,26,60.0,7
201400021481,2014-01-10,44.9201,4.9152,30,3,1,1.0,1,26,70.0,10
201400021505,2014-05-10,44.9318,4.8837,48,4,1,1.0,1,26,170.0,14
201400021518,2014-08-27,44.954,4.963,16,3,1,1.0,1,26,49.0,18
201400021521,2014-09-03,44.8999,4.8789,37,4,1,1.0,1,26,84.0,16
201400021627,2014-09-16,49.163,1.134,53,3,1,1.0,1,27,144.0,16
201400021671,2014-07-31,49.043,1.29,19,3,1,1.0,1,27,52.0,7
201400021674,2014-09-08,49.053,1.285,40,4,2,1.0,1,27,50.0,9
201400021746,2014-10-12,48.4523,1.48876,80,3,1,2.0,1,28,60.0,8
201400021800,2014-03-11,48.44526,1.49648,58,4,2,1.0,2,28,35.0,8
201400021857,2014-06-20,48.44469,1.49173,25,4,1,1.0,5,28,30.0,23
201400021866,2014-07-18,48.4521,1.52685,14,4,1,1.0,1,28,52.0,17
201400021872,2014-07-25,48.4374,1.48465,24,4,1,1.0,1,28,60.0,17
201400021905,2014-07-15,46.06707,3.92185,46,3,2,1.0,1,42,60.0,9
201400021925,2014-03-20,48.75059,1.36091,16,4,1,1.0,2,28,70.0,20
201400021936,2014-05-19,48.73332,1.35516,68,4,1,1.0,1,28,75.0,14
201400021945,2014-07-04,48.73648,1.37218,23,3,1,1.0,1,28,50.0,6
201400022118,2014-06-05,47.77894,7.36819,42,3,2,1.0,1,68,70.0,13
201400022123,2014-06-30,46.0296,4.75425,79,4,1,1.0,1,01,61.0,10
201400022590,2014-08-05,44.16883,4.61941,44,3,1,1.0,1,30,89.0,18
201400022654,2014-04-04,43.8321,4.36256,39,4,1,1.0,1,30,40.0,11
201400022659,2014-04-08,43.83274,4.35266,37,4,1,1.0,5,30,47.0,21
201400022684,2014-05-13,43.83128,4.36428,50,3,1,1.0,1,30,40.0,20
201400022692,2014-05-31,43.82662,4.36616,66,3,1,1.0,1,30,55.0,9
201400022699,2014-06-09,43.82684,4.35311,21,4,1,1.0,5,30,100.0,0
201400022714,2014-07-01,43.82885,4.36286,44,4,2,1.0,1,30,68.0,12
201400022725,2014-07-16,43.82806,4.34772,18,3,1,1.0,1,30,73.0,7
201400022738,2014-08-11,43.8297,4.35226,13,3,2,1.0,5,30,60.0,21
201400022740,2014-08-15,43.84046,4.3594,47,4,1,1.0,5,30,96.0,0
201400022769,2014-09-30,43.83217,4.358,22,4,1,1.0,1,30,80.0,15
201400022773,2014-10-06,43.82436,4.36926,23,4,2,1.0,1,30,121.0,15
201400022777,2014-10-07,43.83936,4.32183,49,4,1,2.0,3,30,70.0,20
201400022780,2014-10-11,43.82353,4.32787,12,4,1,1.0,1,30,156.0,18
201400022799,2014-11-06,43.84568,4.37169,21,4,1,1.0,2,30,53.0,17
201400022825,2014-12-11,43.82324,4.36778,5,4,1,1.0,2,30,101.0,17
201400022873,2014-05-02,44.382,4.7036,73,3,1,1.0,1,26,48.0,9
201400022877,2014-05-21,44.3799,4.6926,64,3,2,1.0,1,26,34.0,20
201400022927,2014-03-09,48.31981,-1.86794,82,3,2,7.0,1,35,60.0,18
201400022948,2014-04-23,50.79343,1.97004,37,3,1,1.0,1,62,43.0,9
201400022949,2014-08-09,50.87773,2.08604,34,3,1,1.0,1,62,62.0,11
201400022968,2014-02-06,48.343,7.321,40,3,1,1.0,1,67,80.0,15
201400022993,2014-10-21,43.11067,0.71783,91,4,1,1.0,1,31,100.0,11
201400023185,2014-04-11,43.60496,1.3069,29,4,1,1.0,1,31,90.0,6
201400023516,2014-10-08,43.61399,1.35304,41,4,1,1.0,1,31,70.0,8
201400023681,2014-08-11,48.13262,7.31862,50,3,1,1.0,1,68,89.0,17
201400024925,2014-07-17,46.99958,-0.64018,46,4,1,1.0,5,49,60.0,4
201400025018,2014-12-09,43.34732,3.25377,49,3,1,1.0,4,34,60.0,18
201400025048,2014-01-18,43.64229,3.85923,25,4,2,2.0,1,34,60.0,12
201400025053,2014-01-23,43.63672,3.83079,43,4,1,1.0,1,34,80.0,17
201400025057,2014-01-25,43.59064,3.88473,26,4,2,8.0,1,34,50.0,9
201400025058,2014-01-27,43.60657,3.84768,13,4,1,1.0,1,34,70.0,8
201400025078,2014-02-15,43.5914,3.8911,46,4,1,1.0,5,34,30.0,19
201400025080,2014-02-16,43.57693,3.89726,11,2,2,8.0,3,34,60.0,18
201400025086,2014-02-23,43.61989,3.83239,25,4,1,1.0,5,34,30.0,20
201400025088,2014-02-25,43.60974,3.86308,29,4,1,2.0,1,34,70.0,8
201400025095,2014-03-02,43.61356,3.88077,24,4,1,1.0,5,34,60.0,4
201400025121,2014-03-23,43.58847,3.86962,32,4,1,1.0,5,34,60.0,20
201400025126,2014-03-28,43.62644,3.82293,27,4,1,1.0,1,34,60.0,15
201400025170,2014-05-03,43.61438,3.88382,54,4,1,1.0,1,34,86.0,17
201400025173,2014-05-04,43.55033,3.89759,58,3,1,1.0,1,34,50.0,11
201400025177,2014-05-08,43.62638,3.88531,39,4,1,8.0,1,34,20.0,15
201400025194,2014-05-17,43.59132,3.88489,47,4,1,1.0,1,34,60.0,12
201400025204,2014-05-25,43.60032,3.86743,25,4,1,1.0,1,34,120.0,9
201400025222,2014-06-15,43.62147,3.86854,24,3,1,1.0,5,34,70.0,1
201400025225,2014-06-16,43.6146,3.82951,31,4,2,1.0,1,34,64.0,17
201400025243,2014-07-01,43.6202,3.81787,47,4,1,8.0,1,34,80.0,14
201400025263,2014-07-18,43.61506,3.82401,41,3,2,1.0,1,34,20.0,16
201400025265,2014-07-20,43.6011,3.86693,12,3,1,1.0,1,34,30.0,17
201400025281,2014-08-01,43.63506,3.84416,31,4,1,1.0,1,34,100.0,18
201400025304,2014-08-27,43.6128,3.86741,17,1,1,1.0,1,34,70.0,15
201400025304,2014-08-27,43.6128,3.86741,17,4,1,1.0,1,34,70.0,15
201400025307,2014-08-29,43.60045,3.87553,17,4,1,1.0,1,34,70.0,15
201400025312,2014-08-31,43.57637,3.87419,51,4,1,1.0,1,34,90.0,10
201400025315,2014-09-02,43.63842,3.84762,28,3,2,1.0,5,34,60.0,22
201400025333,2014-09-11,43.64462,3.84165,24,4,1,1.0,1,34,18.0,17
201400025348,2014-09-22,43.61364,3.8399,44,4,1,1.0,1,34,20.0,13
201400025362,2014-10-06,43.62074,3.87718,23,4,2,2.0,3,34,60.0,19
201400025385,2014-10-30,43.61051,3.88058,22,1,1,1.0,1,34,60.0,15
201400025428,2014-12-26,43.59076,3.89738,14,4,1,1.0,1,34,57.0,14
201400025432,2014-01-17,43.40171,3.66161,77,3,2,1.0,1,34,80.0,16
201400025824,2014-08-29,48.08404,-1.62289,50,2,2,1.0,1,35,72.0,15
201400026050,2014-01-18,46.8024,1.69625,22,1,2,1.0,2,36,53.0,19
201400026050,2014-01-18,46.8024,1.69625,54,4,2,1.0,2,36,53.0,19
201400026051,2014-07-22,46.8167,1.71139,31,4,2,1.0,1,36,70.0,11
201400026054,2014-03-25,46.7977,1.7059,11,4,1,1.0,1,36,67.0,17
201400026105,2014-09-17,46.7622,1.67846,58,4,2,1.0,1,36,70.0,16
201400026125,2014-04-01,46.764,1.68512,69,4,1,1.0,1,36,59.0,10
201400026164,2014-06-23,46.8143,1.6966,23,4,1,1.0,1,36,90.0,8
201400026166,2014-06-25,46.7999,1.72341,68,4,1,1.0,1,36,90.0,15
